X,Y,location_id,address_primary,city,state,zip,building_type_code,Service Area,Constructed,NeedsConstructed
-96.7379674,40.27195113,1031957553,1206 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74964067,40.27239227,1031957554,615 N 4TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74779048,40.24997193,1031957555,1411 S 5TH AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73814052,40.27194213,1031957556,1200 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73943465,40.27214125,1031957557,610 N 11TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71825153,40.27089802,1031957559,2601 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74146285,40.27215825,1031957560,611 N 10TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73271298,40.27187112,1031957561,601 N 16TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74904061,40.27232227,1031957562,612 N 4TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7209237,40.27136117,1031957563,522 BELLWOOD DR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74010172,40.27189112,1031957564,601 N 11TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74418412,40.27211825,1031957565,609 N 8TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74488919,40.27195113,1031957566,708 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74505621,40.27193713,1031957567,700 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7469343,40.27209724,1031957568,609 N 6TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.74838954,40.27219125,1031957569,609 N 5TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73878958,40.27189712,1031957571,1120 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74773448,40.27212125,1031957572,612 N 5TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74916762,40.27219725,1031957573,610 N 4TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72412812,40.27141618,1031957574,2119 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74969567,40.27220626,1031957575,611 N 4TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72532324,40.27135117,1031957576,2101 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72045675,40.27107714,1031957577,515 N 25TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74359006,40.27193713,1031957578,600 N 8TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71988469,40.27120216,1031957579,518 N 25TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72825653,40.27141118,1031957580,1823 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74286799,40.27188112,1031957581,601 N 9TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72848455,40.27141818,1031957582,1821 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72410112,40.27114715,1031957583,521 N 22ND ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72866257,40.27142218,1031957584,1819 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72886759,40.27140118,1031957585,1817 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72903961,40.27137617,1031957586,1813 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74702841,40.27195613,1031957587,601 N 6TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.72921263,40.27141118,1031957588,1811 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72944565,40.27142718,1031957589,1809 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72970168,40.27143118,1031957590,1801 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74776248,40.27197213,1031957591,600 N 5TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73033474,40.27143118,1031957592,1717 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73105181,40.27141218,1031957593,1701 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73224593,40.27140118,1031957594,1601 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73273998,40.27138017,1031957595,523 N 16TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72278498,40.27112215,1031957596,503 BELLWOOD DR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72186289,40.27108214,1031957597,510 BELLWOOD DR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72216792,40.27108714,1031957598,508 BELLWOOD DR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73545125,40.27145218,1031957599,1411 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73578928,40.27145118,1031957600,1401 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73655636,40.27141118,1031957601,1309 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73681239,40.27146718,1031957602,1305 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73705641,40.27146118,1031957603,1301 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73762847,40.27125616,1031957604,561 N 13TH ST,BEATRICE,NE,68310,X,PPC Fiber,X,
-96.73762347,40.27142718,1031957605,515 N 13TH ST,BEATRICE,NE,68310,X,PPC Fiber,X,
-96.73223493,40.27121116,1031957606,514 N 16TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75108481,40.27144818,1031957607,68 GRANT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.74517322,40.26837887,1031957608,310 N 7TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7209347,40.27089702,1031957609,518 BELLWOOD DR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72409511,40.27097603,1031957610,515 N 22ND ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74061777,40.27147018,1031957611,1009 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72278998,40.27089702,1031957612,505 BELLWOOD DR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74231794,40.27149018,1031957613,520 N 9TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74284599,40.27151119,1031957614,819 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76551226,40.26716775,1031957615,546 W ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74303401,40.27144718,1031957616,817 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74319502,40.27143018,1031957617,815 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74334004,40.27145218,1031957618,809 LINCOLN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73707341,40.27125216,1031957620,514 N 13TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71983469,40.27073701,1031957621,508 N 25TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72904061,40.27081202,1031957622,1808 GRANT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72938464,40.27079801,1031957623,1804 GRANT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72955166,40.27077201,1031957624,1802 GRANT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73015672,40.27080702,1031957625,1720 GRANT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73032874,40.27080602,1031957626,1716 GRANT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7249621,40.2676527,1031957627,2101 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73145685,40.27081702,1031957629,1620 GRANT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73356706,40.27089702,1031957630,1516 GRANT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72251296,40.270641,1031957631,507 BELLWOOD DR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73147885,40.26816185,1031957632,1622 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72184589,40.270601,1031957633,511 BELLWOOD DR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73543425,40.27084102,1031957634,1410 GRANT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71620633,40.2676867,1031957635,2621 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73818452,40.26814885,1031957636,1208 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73215692,40.26814785,1031957637,1600 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71726243,40.2676987,1031957638,2611 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74056276,40.26817285,1031957639,1018 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72019072,40.2676517,1031957640,2415 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74222393,40.26815185,1031957641,908 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74343905,40.26819685,1031957642,810 ELK ST,BEATRICE,NE,68310,X,PPC Fiber,X,
-96.7209397,40.2676407,1031957643,2401 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7659732,40.26895883,1031957644,309 N SUMNER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7449781,40.26815185,1031957645,706 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.713989,40.26727176,1031957646,2724 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72320103,40.2676277,1031957647,2211 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76749045,40.2686178,1031957648,616 PADDOCK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7429129,40.26815185,1031957649,824 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76669037,40.2686078,1031957650,608 PADDOCK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74307801,40.26818785,1031957651,820 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74034574,40.26815185,1031957652,1022 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76704541,40.26889782,1031957653,612 PADDOCK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76728443,40.2686328,1031957654,614 PADDOCK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76388409,40.2686988,1031957655,235 CUMMINS ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7149341,40.26727776,1031957656,2712 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76803451,40.2686718,1031957657,300 WIEBE ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72443915,40.2676707,1031957658,2109 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71422313,40.26727176,1031957659,2722 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72470118,40.2676777,1031957660,2105 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71563927,40.26727676,1031957661,2700 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72675638,40.2676817,1031957662,1923 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71617832,40.26728176,1031957663,2622 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72703441,40.2676717,1031957664,1913 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72725143,40.2676787,1031957665,1909 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71645135,40.26728276,1031957666,2620 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72747345,40.2676487,1031957667,1903 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71671738,40.26728076,1031957668,2618 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74423913,40.26816085,1031957669,722 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7169953,40.26729076,1031957670,2614 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72830154,40.2676977,1031957671,1825 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72852356,40.2676917,1031957672,1821 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71725643,40.26729776,1031957673,2612 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72875658,40.2676977,1031957674,1817 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72922363,40.2676917,1031957675,1809 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72946265,40.2676887,1031957676,1805 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72970168,40.2676917,1031957677,1801 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73051276,40.2676917,1031957678,1715 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73071778,40.26770071,1031957679,1709 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73971268,40.26773171,1031957680,1101 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73182389,40.26770771,1031957681,1609 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73326203,40.26772271,1031957682,1533 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73370108,40.26770771,1031957683,1521 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.733901,40.26770771,1031957684,1517 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76384009,40.26854889,1031957685,233 CUMMINS ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77303401,40.2686418,1031957686,928 PADDOCK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77443915,40.2686608,1031957687,1022 PADDOCK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72048975,40.26708774,1031957688,200 N 24TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.73818952,40.26771771,1031957690,1207 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72204091,40.26706874,1031957691,2400 ELLA ST BLDG 2,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.7229069,40.26707074,1031957692,2344 ELLA ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.72259596,40.26724076,1031957693,2376 ELLA ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.72230194,40.26707174,1031957694,2400 ELLA ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.72169587,40.26704674,1031957695,207 N 24TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.72865157,40.26709874,1031957696,1820 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73881759,40.26771071,1031957697,1123 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71529523,40.26691063,1031957698,2705 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74381209,40.26773171,1031957699,801 ELK ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.7249011,40.26727176,1031957700,200 N 21ST ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72545625,40.26707174,1031957701,2022 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7259732,40.26706274,1031957702,2008 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72664037,40.26712275,1031957703,1920 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76386709,40.26829186,1031957704,229 CUMMINS ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72704541,40.26704774,1031957705,1918 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71552826,40.26690663,1031957706,2703 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74435114,40.26777871,1031957707,223 N 8TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.71577828,40.26690763,1031957708,2701 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74463917,40.26774071,1031957709,711 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72743945,40.26709074,1031957710,1904 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74480619,40.26774071,1031957711,709 ELK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7169893,40.26691763,1031957712,2613 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74618432,40.2676687,1031957713,609 ELK ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.71725143,40.26691263,1031957714,2611 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73021273,40.26727176,1031957715,205 N 18TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71779048,40.26691763,1031957716,2603 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71918962,40.26689762,1031957717,124 N 25TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74017372,40.26750879,1031957718,215 N 11TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72020173,40.26689762,1031957719,125 N 25TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73301701,40.26711675,1031957720,1530 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73400111,40.26709774,1031957721,1514 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76647835,40.26819785,1031957722,607 PADDOCK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7429069,40.26755679,1031957723,215 N 9TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76768447,40.26820886,1031957724,621 PADDOCK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73523923,40.26713075,1031957725,1338 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73575128,40.26712275,1031957726,1328 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73647335,40.26711275,1031957727,1312 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73971768,40.26717675,1031957728,200 N 11TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73217892,40.26710175,1031957729,1600 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77323403,40.26800184,1031957730,917 PADDOCK ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74154586,40.26734177,1031957731,209 N 10TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74052376,40.26710175,1031957732,1014 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7369843,40.26710275,1031957733,1300 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74109581,40.26710675,1031957734,200 N 10TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.71901261,40.2666916,1031957735,122 N 25TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74172888,40.26709074,1031957737,918 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76980169,40.26803184,1031957738,223 PENNER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7749901,40.26804784,1031957739,211 HILL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74226293,40.26710875,1031957740,906 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74326203,40.26714875,1031957741,812 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74345105,40.26712875,1031957742,810 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74382309,40.26715775,1031957743,800 ELLA ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.73742845,40.26709674,1031957744,1222 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72237394,40.26633267,1031957745,123 N 24TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.74445615,40.26713175,1031957746,714 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71461217,40.26642168,1031957747,117 N 28TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74573428,40.26724176,1031957748,205 N 7TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.77035674,40.26802184,1031957749,222 GRAHAM ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7249731,40.2666386,1031957751,120 N 21ST ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77114582,40.26786772,1031957752,217 GRAHAM ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72544525,40.26659169,1031957753,119 N 21ST ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7199516,40.26623266,1031957754,101 N 25TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.73836254,40.2666886,1031957755,1201 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71468917,40.26624766,1031957756,115 N 28TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76928463,40.26773271,1031957757,212 PENNER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76183489,40.26736177,1031957759,206 N LASALLE ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73048975,40.26650169,1031957760,1715 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7669343,40.26736177,1031957761,618 GARDEN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73520623,40.2666766,1031957762,1339 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73555126,40.2666886,1031957763,1335 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73902361,40.2666616,1031957764,1119 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76372808,40.26718675,1031957766,528 W ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71422813,40.26581652,1031957767,104 N 28TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73937864,40.2666776,1031957768,1109 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76478418,40.26714875,1031957769,538 W ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77061277,40.26759779,1031957770,206 GRAHAM ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7659952,40.26747078,1031957771,203 N SUMNER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74034574,40.2666816,1031957772,1017 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.723995,40.26605064,1031957773,2122 COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.7249781,40.26602764,1031957774,2100 COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.74157886,40.26672761,1031957775,121 N 10TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72557826,40.26615165,1031957776,2026 COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.74242395,40.26670761,1031957777,122 N 9TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71481719,40.26590653,1031957778,107 N 28TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7429409,40.2666686,1031957779,823 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72651736,40.26603064,1031957780,2002 COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.71722843,40.26558059,1031957781,103 EASTSIDE BLVD,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.73080179,40.26607164,1031957782,1704 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71866757,40.26595153,1031957783,2526 COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.72727843,40.26601764,1031957784,1906 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72745145,40.26601864,1031957785,1904 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73500621,40.26644068,1031957786,115 HAYES ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72902861,40.26612665,1031957787,1818 COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.73018472,40.26605264,1031957788,1718 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77114082,40.26744878,1031957789,205 GRAHAM ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71466717,40.26576751,1031957790,103 N 28TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77241795,40.26739677,1031957791,900 GARDEN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77444015,40.26731877,1031957792,930 GARDEN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73337804,40.26607764,1031957793,1528 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73371708,40.26609664,1031957794,1524 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73386709,40.26614165,1031957795,1518 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73447315,40.26624866,1031957796,1510 COURT ST,BEATRICE,NE,68310,X,PPC Fiber,X,
-96.74019572,40.26643668,1031957797,115 N 11TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73949565,40.26643068,1031957799,1105 1/2 ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74214092,40.26645868,1031957801,120 N 9TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73782849,40.26607064,1031957802,1212 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77851756,40.26697663,1031957803,1004 MERIWETHER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74036774,40.26608764,1031957804,1020 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74102381,40.26620166,1031957805,1000 COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.74239594,40.26633067,1031957806,110 N 9TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.73514522,40.26603164,1031957807,1420 COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.7659512,40.26697863,1031957808,123 N SUMNER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76829053,40.26694763,1031957809,637 GARDEN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76864057,40.26694863,1031957810,641 GARDEN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76416212,40.26677261,1031957811,531 W ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72280199,40.26507154,1031957812,2227 COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.76434514,40.26675761,1031957813,533 W ELLA ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77303401,40.26671161,1031957816,911 GARDEN ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.72538924,40.26555759,1031957817,104 S 21ST ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73935664,40.26502754,1031957818,1110 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72960667,40.26557059,1031957819,1809 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76264097,40.26656869,1031957820,117 N LASALLE ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7309517,40.2656025,1031957821,1707 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73189589,40.26558659,1031957822,1609 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77972868,40.26699063,1031957823,1012 MERIWETHER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
